序號,ns1:name3,ns1:SP_DESC,ns1:EP_DESC,ns1:CITY,ns1:TOWN,ns1:MGR_MCH,ns1:B_LENGTH,緯度,ns1:coordinates
bike1447,卑南鄉環村自行車道,卑南鄉公所,卑南鄉公所,台東縣,卑南鄉,卑南鄉公所,19800,22.765931,121.038544
bike1448,東36縣,,,台東縣,延平鄉,延平鄉公所,3000,22.89604413,121.0857832
bike1449,鹿野鄉自行車道提升服務品質工程,台9線356K+000,台9線356K+000,台東縣,鹿野鄉,鹿野鄉公所,3800,22.89919,121.099346
bike1450,鹿野龍田,,,台東縣,,,,22.90414657,121.1145561
bike1451,鹿野鄉高台茶產眺景段自行車道,高台路及永樂路(東33線)交叉口,高台路及永樂路(東33線)交叉口,台東縣,鹿野鄉,鹿野鄉公所,2903,22.921752,121.120144
bike1452,臺東環市,娜路灣大酒店,臺東棒球場(棒球村),台東縣,台東市,臺東縣政府,3500,22.7699255,121.1213203
bike1453,臺東環市,臺東舊火車站,娜路灣大酒店,台東縣,台東市,臺東縣政府,3500,22.7699255,121.1213203
bike1454,臺東環市,臺東棒球場(棒球村),卑南大圳水利公園,台東縣,卑南鄉,臺東縣政府,2200,22.78880373,121.127625
bike1455,鹿野龍田,,,台東縣,,,,22.90438854,121.1324289
bike1456,鹿野鄉加拿水溪段自行車道,台9線345K,鹿野環鄉生態景觀慢速道路2000告示牌,台東縣,鹿野鄉,鹿野鄉公所,2078,22.948555,121.132593
bike1457,鹿野龍田自行車道,鹿野火車站,鹿野火車站,台東縣,鹿野鄉,交通部觀光局花東縱谷國家風景區管理處,7200,22.9044433,121.1327648
bike1458,鹿野鄉龍田文化段自行車道,茶葉改良場前北二路,茶葉改良場前北二路,台東縣,鹿野鄉,鹿野鄉公所,8159,22.906746,121.132828
bike1459,臺東環市,卑南大圳水利公園,中華大橋(臺東森林公園),台東縣,卑南鄉,臺東縣政府,5800,22.80694958,121.1330597
bike1460,鹿野龍田,,,台東縣,,,,22.90995446,121.1359395
bike1461,武陵綠色隧道自行車道,臺9線與永嶺路交叉口(北端),臺9線與永嶺路交叉口(南端),台東縣,鹿野鄉,交通部觀光局花東縱谷國家風景區管理處,4700,22.9754335,121.1361551
bike1462,舊鐵道路廊,,,台東縣,,,,22.75971355,121.138357
bike1463,臺東環市,臺東海濱公園,臺東舊火車站,台東縣,台東市,臺東縣政府,850,22.75027082,121.1491261
bike1464,馬亨亨大道,,,台東縣,,,,22.75619587,121.1619797
bike1465,濱海徜徉夢幻藍道,濱海公園,利嘉溪口,台東縣,台東市,,6700,22.75361365,121.1641725
bike1466,臺東環市,中華大橋(臺東森林公園),臺東海濱公園,台東縣,臺東市,臺東縣政府,4800,22.76614158,121.1645327
bike1467,關山環鎮自行車道,隆盛路72號(自然村會館),隆盛路72號(自然村會館),台東縣,關山鎮,關山鎮公所,12000,23.042035,121.17082
bike1468,關山環鎮,,,台東縣,,,,23.03891289,121.1723088
bike1469,關山環保公園自行車道,關山親水公園大門,關山親水公園大門,台東縣,關山鎮,關山鎮公所,3000,23.03873,121.173927
bike1470,池上牧野渡假村,,,台東縣,,,,23.10904555,121.1983173
bike1471,池上環圳,,,台東縣,,,,23.10302741,121.2107864
bike1472,池上環圳,,,台東縣,,,,23.10902566,121.2116236
bike1473,池上環圳,,,台東縣,,,,23.12008567,121.2160733
bike1474,池上環圳,,,台東縣,,,,23.11806354,121.2168291
bike1475,池上浮圳自行車道_2,197縣道上與環圳支線交會路口,東9線(大坡池東側入口),台東縣,池上鄉,臺東縣池上鄉公所,78900,23.117785,121.217265
bike1476,跨域環鄉自行車道,池上火車站,池上火車站,台東縣,池上鄉,池上鄉公所,19000,23.126103,121.219507
bike1477,藍線自行車道,池上火車站,池上火車站,台東縣,池上鄉,臺東縣池上鄉公所,14800,23.125985,121.219583
bike1478,池上環鄉自行車道,池上火車站,池上火車站,台東縣,池上鄉,交通部觀光局花東縱谷國家風景區管理處,29800,23.1256095,121.2200036
bike1479,綠線自行車道,錦園橋,萬新大道,台東縣,池上鄉,臺東縣池上鄉公所,3200,23.122601,121.221149
bike1480,環大坡池自行車道,遊客服務中心,遊客停車場,台東縣,池上鄉,教育部體育署,3200,23.122265,121.221401
bike1481,環圳支線,大坡池樂賞音樂館,池上大水車,臺東縣,池上鄉,池上鄉公所,7500,23.120798,121.22258
bike1482,環圳支線與環鄉車道,大坡池樂賞音樂館,大坡池樂賞音樂館,台東縣,池上鄉,池上鄉公所,6200,23.120794,121.222596
bike1483,池上環圳,,,台東縣,,,,23.11380364,121.2257621
bike1484,橘線自行車道,大坡池東邊入口,錦新二號道路,台東縣,池上鄉,臺東縣池上鄉公所,2900,23.113612,121.22602
bike1485,八嗡嗡自行車道2,台11縣121K+700,東19-1線與台11線路口,台東縣,成功鎮,成功鎮公所,3482,23.050179,121.343142
bike1486,成功港自行車道,,,台東縣,,,,23.09803309,121.383146
bike1487,八嗡嗡自行車道1,,,台東縣,成功鎮,,,23.14024814,121.3965044
bike1488,基翬自行車道,芝田路與基翬路口,三仙台遊客中心,台東縣,成功鎮,東管處,2,23.119542,121.400621
bike1489,三仙台自行車道,,,台東縣,,,,23.12318139,121.4083421
bike1490,長濱鄉環鄉自行車道,長濱鄉自行車租借站,長濱鄉自行車租借站,台東縣,長濱鄉,長濱鄉公所,13500,23.315128,121.451857
bike1491,長濱鄉環鄉自行車道密境一,長濱戶政事務所旁,東13線金剛大道(閃耀亭),台東縣,長濱鄉,長濱鄉公所,2300,23.316889,121.454826
bike1492,長濱鄉東13線道路,長光金剛大道銜接台11線路口,長濱村中興路郵局十字路口,台東縣,長濱鄉,長濱鄉公所,8000,23.31677659,121.4550501
bike1493,長濱鄉環鄉自行車道密境二,農拓中心,東13線金剛大道,台東縣,長濱鄉,長濱鄉公所,10000,23.326692,121.460902
bike1494,長濱自行車道,,,台東縣,,,,23.43880491,121.4943197
bike1495,運河、安平港區與黃金海岸路線銜接自行車道新建規劃設計及工程,安平區王城路,安平區樂利橋,台南市,,水利局,6,23.00398294,120.1570424
bike1496,慶平路(北側),建平路,安億路,台南市,安平區,臺南市政府交通局,2100,22.99758595,120.1641077
bike1497,慶平路(南側),建平路,安億路,台南市,安平區,臺南市政府交通局,2100,22.99740879,120.1641456
bike1498,黃金海岸末端至二仁溪路線(台17線)銜接水岸自行車道新建工程,黃金海岸自行車道終點,台17甲(南萣橋),台南市,,臺南市政府水利局,2340,22.92242864,120.1751143
bike1499,望月橋(西側),安平路,慶平路,台南市,安平區,工務局,100,22.998207,120.175823
bike1500,望月橋(東側),安平路,慶平路,台南市,安平區,工務局,100,22.99821,120.175969
bike1501,環島一號線,台1線/西拉雅大道路口,台17線二仁溪橋,台南市,新市區、安南區、安屏區,台南市政府,33500,22.91234942,120.1771259
bike1502,建平路(東側),慶平路,健康路三段,台南市,安平區,臺南市政府交通局,1600,22.997302,120.184249
bike1503,建平路(西側),健康路三段,慶平路,台南市,安平區,臺南市政府交通局,1600,22.997265,120.18444
bike1504,環運河自行車道,健康路建平路口,健康路建平路口,台南市,安平區,工務局、交通局,15540,22.99789,120.186684
bike1505,夏林路(西側),永華路一段,健康路二段,台南市,南區,台南市政府,675,22.98760118,120.1946447
bike1506,夏林路(東側),健康路二段,永華路一段,台南市,南區,台南市政府,675,22.98760383,120.1950348
bike1507,海安路三段(西側),公園南路,成功路,台南市,北區,台南市政府,450,22.99824144,120.1976289
bike1508,海安路三段(東側),成功路,公園南路,台南市,北區,台南市政府,450,22.99815043,120.1979045
bike1509,海安路二段(西側),成功路,民族路,台南市,中西區,台南市政府,300,23.0005935,120.1986037
bike1510,海安路二段(東側),民族路,成功路,台南市,中西區,台南市政府,300,23.00049478,120.1988762
bike1511,中山國中周邊-五妃路(北側),南門路,忠義路一段,台南市,中西區,台南市政府,205,22.98266884,120.2018263
bike1512,中山國中周邊-忠義路一段(東側),五妃街,南寧街,台南市,中西區,台南市政府,259,22.98499692,120.2018679
bike1513,中山國中周邊-南寧街(南側),忠義路一段,南門路,台南市,中西區,台南市政府,220,22.98499692,120.2018679
bike1514,體育路、體育場週邊道路,健康路一段,南門路,台南市,南區,臺南市政府交通局,1300,22.97964387,120.2036719
bike1515,中山國中周邊-南門路(西側),南寧街,五妃路,台南市,中西區,台南市政府,235,22.9826872,120.2037684
bike1516,臺南山海圳綠道郡安路、安通路周邊人行道及自行車道改善工程,,,台南市,,臺南市政府水利局,2000,23.029307,120.204961
bike1517,美麗公園道自行車道,大同路林森路口,大同路林森路口,台南市,東區,工務局、交通局,11930,22.981234,120.211311
bike1518,長榮路三段(西側),小東路,大學路,台南市,東區,台南市政府,500,23.000647,120.222184
bike1519,長榮路三段(東側),大學路,小東路,台南市,東區,工務局,500,23.000633,120.222379
bike1520,嘉南大圳穿越國1/國8系統交流道銜接堤塘港自行車道新建工程,鹽水溪排水/安順寮排水,南134(堤塘港橋),台南市,,臺南市政府水利局,7370,23.046522,120.227172
bike1521,新營-鹽水糖鐵綠廊道(聯結鹽水市區段)工程,鹽水台19甲忠孝路,岸內糖廠前,台南市,鹽水區,鹽水區公所,2025,23.328294,120.260754
bike1522,新營鹽水糖鐵自行車通勤綠廊第1期工程,新營區興農街,新營區台19甲(新太路),台南市,新營區,新營區公所,3600,23.299999,120.273551
bike1523,舊台糖鐵道沿線,中山路一段349巷,六甲八街,台南市,歸仁區,歸仁區公所,3,22.96574309,120.3016663
bike1524,歸仁區八甲段等台糖閒置鐵道自行車道,忠孝北路,鹽水溪,台南市,歸仁區,臺南市歸仁區公所,1,22.96642543,120.3023781
bike1525,手牽手 ‧ 漫步走 - 官田國中、運動公園通學步道建置工程,,,台南市,,官田區公所,220,23.18969,120.315492
bike1526,大小牽小手、綠意並肩走-臺南市官田區通學步道,,,台南市,,官田區公所,350,23.19267,120.315532
bike1527,菱波官田，雉由行自行車道建置工程,隆田火車站,八田路,台南市,官田區,臺南市官田區公所、臺南市政府工務局,23000,23.192692,120.318692
bike1528,官田區台糖五分車自行車道,隆田考古站,水雉生態園區,台南市,官田區,臺南市官田區公所,900,23.1909698,120.3190552
bike1529,臺南市六甲核心生活圈道路改善暨百年車站周邊人行步道及自行車道興建工程,,,台南市,,六甲區公所,1000,23.243125,120.320314
bike1530,新營、鹽水糖鐵自行車道縫合計畫工程,新進路小平交道,建業路與興農街交岔路口,台南市,,新營區公所,1,23.302712,120.320501
bike1531,新營區糖鐵自行車通勤綠廊第1期工程,新營火車站,長榮路一段,台南市,新營區,新營區公所,1615,23.31990759,120.3213483
bike1532,新營區糖鐵自行車通勤綠廊第2期工程,長榮路一段,區道南74線,台南市,新營區,新營區公所,1562,23.32022778,120.3215361
bike1533,新營、後壁健康綠動自行車道,,,台南市,,後壁區公所,10300,23.359697,120.329981
bike1534,八田自行車道(嘉南大圳旁),湖山派出所,八田與一紀念園區門口,台南市,官田區,交通部觀光局西拉雅風景區管理處,6000,23.205221,120.361426
bike1535,七股瀉湖自行車道,觀海樓東側入口,七股鹽山,台南市,七股區,七股區公所,400,23.144543,120.077782
bike1536,北門-井仔腳自行車道,水晶教堂旁,井仔腳,台南市,北門區,雲嘉南濱海國家風景區管理處,2400,23.25916854,120.1081181
bike1537,本田路2段,鹿耳門大道,安明路,台南市,安南區,交通局,2880,23.028947,120.132022
bike1538,鹿耳門大道1段接四草大道,北汕尾二路,四草大橋,台南市,安南區,工務局,5700,23.042877,120.132499
bike1539,台江大道5-3段,安吉路,安吉路,台南市,安南區,工務局,5900,23.066857,120.134684
bike1540,海洋休閒線自行車道,大平路城平路口,大平路城平路口,台南市,安平區,工務局、交通局、水利局,4200,22.991539,120.14608
bike1541,安明路2、1段,大港觀海橋,本田路,台南市,安平區,交通局,3700,23.040002,120.158484
bike1542,安平海岸觀光自行車道,安北路民權路口,觀夕平台,台南市,安平區,水利局、交通局,3460,23.00263,120.163567
bike1543,黃金海岸觀光自行車道,龍崗國小,親水公園,台南市,安平區,台南市政府水利局,4500,22.961287,120.167206
bike1544,佳里區興化舊鐵道自行車道,六安里117-34號旁,佳里興405-20號旁,台南市,佳里區,佳里區公所,1035,23.181216,120.182766
bike1545,安億橋、水鳥公園銜接大港觀海橋(台17線)自行車道,鹽水溪左堤岸大港觀海橋,安億橋,台南市,,台南市政府水利局,5000,23.01244016,120.1837345
bike1546,二仁溪水岸自行車道改善規劃設計及工程,南萣橋下自行車道,省道台1線(二層行橋),台南市,,臺南市水利局,4870,22.9195909,120.184003
bike1547,學甲糖鐵自行車道,台19線與麻豆大排交接處,中華路三段與濟生路交叉口,台南市,學甲區,學甲區公所,3300,23.20435962,120.1878341
bike1548,環館路,長和路一段,慶和路一段,台南市,安南區,工務局,1300,23.061204,120.229874
bike1549,長和路一段,環館路,長和路一段,台南市,安南區,工務局,300,23.061155,120.229965
bike1550,慶和路一段,環館路,慶和路一段,台南市,安南區,工務局,470,23.058332,120.238216
bike1551,下營區絲綠自行車道,工業街2巷,台19甲台電變電所旁,台南市,下營區,下營區公所,3821,23.231399,120.251284
bike1552,樹谷園區自行車道,,,台南市,新市區,樹谷園區服務中心,5295,23.101529,120.259999
bike1553,南科台南園區,,,台南市,善化區,南科管理局,56000,23.09469363,120.2756923
bike1554,山海圳綠道自南科延伸烏山頭自行車道,台19甲線/西拉雅大道 路口,嘉南大圳南幹線分歧水利工作站,台南市,,台南市政府水利局,14798,23.10616249,120.2947028
bike1555,西拉雅大道（台19甲往東至台1線）自行車道新建工程計畫,台19甲線與西拉雅大道路口,西拉雅大道與台1線路口,台南市,新市區,臺南市政府,2500,23.10649682,120.2950573
bike1556,臺南山海圳綠道臺灣歷史博物館至南科火車站改善規劃設計及工程(山海圳綠道),,,台南市,,臺南市政府水利局,11,23.1078054,120.3018123
bike1557,嘉南大圳南幹／南幹支線自行車道新建規劃設計及工程(山海圳綠道),嘉南大圳分歧工作站,南科火車站,台南市,,臺南市政府水利局,15,23.10781825,120.3024841
bike1558,大目降 黃線,,,台南市,新化區,臺南市新化區公所,7,23.038381,120.307191
bike1559,大目降紫線,,,台南市,,台南市新化區公所,5700,23.0339174,120.3106755
bike1560,大目降 紫線,,,台南市,新化區,臺南市新化區公所,7,23.033926,120.310986
bike1561,白沙屯-白河國小自行車道系統,白沙屯,白河國小,台南市,後壁區，白河區,後壁區，白河區，工務局,11500,23.372637,120.312474
bike1562,南68線,龜子港2巷30號,龜子港2巷4號,台南市,六甲區,臺南市六甲區公所,1032,23.243166,120.320289
bike1563,大目降 綠線,,,台南市,新化區,臺南市新化區公所,7,23.025883,120.327723
bike1564,木架山線,,,台南市,新化區,臺南市新化區公所,7,23.018387,120.33315
bike1565,大目降綠線,,,台南市,,臺南市新化區公所,7000,23.02596893,120.3351032
bike1566,大目降 紅線,,,台南市,新化區,臺南市新化區公所,8000,23.026019,120.33527
bike1567,大目降紅線,,,台南市,,台南市新化區公所,8000,23.02471406,120.349384
bike1568,柳營科技工業區外環車道(二期),,,台南市,柳營區,臺南市政府經濟發展局,3190,23.2726,120.351847
